value,"Temperature, K",property,unit,cmp_ids_solvent,cmp_mole_fractions_solvent,cmp_ids_drug,cmp_mole_fractions_drug
1.4848,288.15,Log solubility,g/L,"[142.0, 144.0]","[0.196148, 0.803852]",[75],[1.0]
1.3647,288.15,Log solubility,g/L,"[142.0, 144.0]","[0.12460399999999999, 0.875396]",[75],[1.0]
1.6263,293.15,Log solubility,g/L,"[142.0, 144.0]","[0.6948829999999999, 0.305117]",[75],[1.0]
1.6135,293.15,Log solubility,g/L,"[142.0, 144.0]","[0.57054, 0.42945999999999995]",[75],[1.0]
1.5987,293.15,Log solubility,g/L,"[142.0, 144.0]","[0.46063699999999996, 0.539363]",[75],[1.0]
1.5901,293.15,Log solubility,g/L,"[142.0, 144.0]","[0.362797, 0.637203]",[75],[1.0]
1.5563,293.15,Log solubility,g/L,"[142.0, 144.0]","[0.275138, 0.724862]",[75],[1.0]
1.5119,293.15,Log solubility,g/L,"[142.0, 144.0]","[0.196148, 0.803852]",[75],[1.0]
1.4025,293.15,Log solubility,g/L,"[142.0, 144.0]","[0.12460399999999999, 0.875396]",[75],[1.0]
1.646,298.15,Log solubility,g/L,"[142.0, 144.0]","[0.6948829999999999, 0.305117]",[75],[1.0]
1.6357,298.15,Log solubility,g/L,"[142.0, 144.0]","[0.57054, 0.42945999999999995]",[75],[1.0]
1.6184,298.15,Log solubility,g/L,"[142.0, 144.0]","[0.46063699999999996, 0.539363]",[75],[1.0]
1.6116,298.15,Log solubility,g/L,"[142.0, 144.0]","[0.362797, 0.637203]",[75],[1.0]
1.5798,298.15,Log solubility,g/L,"[142.0, 144.0]","[0.275138, 0.724862]",[75],[1.0]
1.5401,298.15,Log solubility,g/L,"[142.0, 144.0]","[0.196148, 0.803852]",[75],[1.0]
1.4306,298.15,Log solubility,g/L,"[142.0, 144.0]","[0.12460399999999999, 0.875396]",[75],[1.0]
1.6631,303.15,Log solubility,g/L,"[142.0, 144.0]","[0.6948829999999999, 0.305117]",[75],[1.0]
1.6575,303.15,Log solubility,g/L,"[142.0, 144.0]","[0.57054, 0.42945999999999995]",[75],[1.0]
1.6388,303.15,Log solubility,g/L,"[142.0, 144.0]","[0.46063699999999996, 0.539363]",[75],[1.0]
1.634,303.15,Log solubility,g/L,"[142.0, 144.0]","[0.362797, 0.637203]",[75],[1.0]
1.6048,303.15,Log solubility,g/L,"[142.0, 144.0]","[0.275138, 0.724862]",[75],[1.0]
1.5695,303.15,Log solubility,g/L,"[142.0, 144.0]","[0.196148, 0.803852]",[75],[1.0]
1.4648,303.15,Log solubility,g/L,"[142.0, 144.0]","[0.12460399999999999, 0.875396]",[75],[1.0]
1.6837,308.15,Log solubility,g/L,"[142.0, 144.0]","[0.6948829999999999, 0.305117]",[75],[1.0]
1.6796,308.15,Log solubility,g/L,"[142.0, 144.0]","[0.57054, 0.42945999999999995]",[75],[1.0]
1.6614,308.15,Log solubility,g/L,"[142.0, 144.0]","[0.46063699999999996, 0.539363]",[75],[1.0]
1.6546,308.15,Log solubility,g/L,"[142.0, 144.0]","[0.362797, 0.637203]",[75],[1.0]
1.6268,308.15,Log solubility,g/L,"[142.0, 144.0]","[0.275138, 0.724862]",[75],[1.0]
1.5937,308.15,Log solubility,g/L,"[142.0, 144.0]","[0.196148, 0.803852]",[75],[1.0]
1.4996,308.15,Log solubility,g/L,"[142.0, 144.0]","[0.12460399999999999, 0.875396]",[75],[1.0]
1.7015,313.15,Log solubility,g/L,"[142.0, 144.0]","[0.6948829999999999, 0.305117]",[75],[1.0]
1.7008,313.15,Log solubility,g/L,"[142.0, 144.0]","[0.57054, 0.42945999999999995]",[75],[1.0]
1.6821,313.15,Log solubility,g/L,"[142.0, 144.0]","[0.46063699999999996, 0.539363]",[75],[1.0]
1.6782,313.15,Log solubility,g/L,"[142.0, 144.0]","[0.362797, 0.637203]",[75],[1.0]
1.6532,313.15,Log solubility,g/L,"[142.0, 144.0]","[0.275138, 0.724862]",[75],[1.0]
1.6198,313.15,Log solubility,g/L,"[142.0, 144.0]","[0.196148, 0.803852]",[75],[1.0]
1.5325,313.15,Log solubility,g/L,"[142.0, 144.0]","[0.12460399999999999, 0.875396]",[75],[1.0]
1.7219,318.15,Log solubility,g/L,"[142.0, 144.0]","[0.6948829999999999, 0.305117]",[75],[1.0]
1.7238,318.15,Log solubility,g/L,"[142.0, 144.0]","[0.57054, 0.42945999999999995]",[75],[1.0]
1.7032,318.15,Log solubility,g/L,"[142.0, 144.0]","[0.46063699999999996, 0.539363]",[75],[1.0]
1.6984,318.15,Log solubility,g/L,"[142.0, 144.0]","[0.362797, 0.637203]",[75],[1.0]
1.674,318.15,Log solubility,g/L,"[142.0, 144.0]","[0.275138, 0.724862]",[75],[1.0]
1.646,318.15,Log solubility,g/L,"[142.0, 144.0]","[0.196148, 0.803852]",[75],[1.0]
1.5632,318.15,Log solubility,g/L,"[142.0, 144.0]","[0.12460399999999999, 0.875396]",[75],[1.0]
1.744,323.15,Log solubility,g/L,"[142.0, 144.0]","[0.6948829999999999, 0.305117]",[75],[1.0]
1.7452,323.15,Log solubility,g/L,"[142.0, 144.0]","[0.57054, 0.42945999999999995]",[75],[1.0]
1.7272,323.15,Log solubility,g/L,"[142.0, 144.0]","[0.46063699999999996, 0.539363]",[75],[1.0]
1.7204,323.15,Log solubility,g/L,"[142.0, 144.0]","[0.362797, 0.637203]",[75],[1.0]
1.6977,323.15,Log solubility,g/L,"[142.0, 144.0]","[0.275138, 0.724862]",[75],[1.0]
1.6718,323.15,Log solubility,g/L,"[142.0, 144.0]","[0.196148, 0.803852]",[75],[1.0]
1.5982,323.15,Log solubility,g/L,"[142.0, 144.0]","[0.12460399999999999, 0.875396]",[75],[1.0]
0.6219,278.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
0.5841,278.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
0.5125,278.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
0.4322,278.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.3126,278.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.1885,278.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.0885,278.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
0.6915,283.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
0.6345,283.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
0.5715,283.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
0.4977,283.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.3756,283.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.249,283.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.1421,283.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
0.7589,288.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
0.6895,288.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
0.6324,288.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
0.5519,288.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.4468,288.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.3214,288.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.2131,288.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
0.8277,293.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
0.7583,293.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
0.6932,293.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
0.6073,293.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.5208,293.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.3895,293.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.2538,293.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
0.9056,298.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
0.8325,298.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
0.7639,298.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
0.688,298.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.594,298.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.4562,298.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.3141,298.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
0.983,303.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
0.9059,303.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
0.8182,303.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
0.7531,303.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.6637,303.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.5305,303.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.3727,303.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
1.0553,308.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
0.9773,308.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
0.9002,308.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
0.8304,308.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.7391,308.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.5971,308.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.4353,308.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
1.1361,313.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
1.054,313.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
0.9703,313.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
0.8948,313.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.8139,313.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.6646,313.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.4988,313.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
1.2137,318.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
1.1291,318.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
1.0372,318.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
0.9682,318.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.8907,318.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.733,318.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.5694,318.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
1.287,323.15,Log solubility,g/L,"[144.0, 158.0]","[0.918817, 0.08118299999999999]",[75],[1.0]
1.199,323.15,Log solubility,g/L,"[144.0, 158.0]","[0.868458, 0.131542]",[75],[1.0]
1.1191,323.15,Log solubility,g/L,"[144.0, 158.0]","[0.809314, 0.190686]",[75],[1.0]
1.0473,323.15,Log solubility,g/L,"[144.0, 158.0]","[0.738868, 0.261132]",[75],[1.0]
0.9657,323.15,Log solubility,g/L,"[144.0, 158.0]","[0.6535380000000001, 0.346462]",[75],[1.0]
0.809,323.15,Log solubility,g/L,"[144.0, 158.0]","[0.54805, 0.45195]",[75],[1.0]
0.6402,323.15,Log solubility,g/L,"[144.0, 158.0]","[0.414304, 0.585696]",[75],[1.0]
0.1765,278.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
0.2715,283.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
0.3541,288.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
0.4555,293.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
0.5443,298.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
0.6424,303.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
0.7373,308.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
0.8396,313.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
0.9448,318.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
1.0317,323.15,Log solubility,g/L,"[128.0, 130.0]","[0.103801, 0.896199]",[76],[1.0]
0.4554,278.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
0.5302,283.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
0.6091,288.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
0.6908,293.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
0.7805,298.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
0.865,303.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
0.9502,308.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
1.0421,313.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
1.1159,318.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
1.2022,323.15,Log solubility,g/L,"[128.0, 130.0]","[0.235867, 0.7641330000000001]",[76],[1.0]
0.7461,278.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
0.8244,283.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
0.8824,288.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
0.9643,293.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
1.0369,298.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
1.1117,303.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
1.1836,308.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
1.25,313.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
1.3215,318.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
1.3969,323.15,Log solubility,g/L,"[128.0, 130.0]","[0.40996099999999996, 0.590039]",[76],[1.0]
0.986,278.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
1.0407,283.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
1.1023,288.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
1.1635,293.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
1.2263,298.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
1.2864,303.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
1.3436,308.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
1.3998,313.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
1.4534,318.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
1.5067,323.15,Log solubility,g/L,"[128.0, 130.0]","[0.647106, 0.352894]",[76],[1.0]
0.1112,278.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
0.2145,283.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
0.3163,288.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
0.407,293.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
0.516,298.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
0.6178,303.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
0.7263,308.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
0.8372,313.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
0.9349,318.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
1.043,323.15,Log solubility,g/L,"[125.0, 130.0]","[0.135823, 0.864177]",[76],[1.0]
0.3837,278.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
0.4768,283.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
0.5661,288.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
0.6607,293.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
0.7481,298.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
0.8419,303.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
0.938,308.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
1.036,313.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
1.1238,318.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
1.218,323.15,Log solubility,g/L,"[125.0, 130.0]","[0.295599, 0.704401]",[76],[1.0]
0.5796,278.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
0.6841,283.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
0.7721,288.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
0.8583,293.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
0.9407,298.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
1.0177,303.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
1.1101,308.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
1.1861,313.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
1.2748,318.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
1.3554,323.15,Log solubility,g/L,"[125.0, 130.0]","[0.485858, 0.514142]",[76],[1.0]
0.7042,278.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
0.8125,283.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
0.9016,288.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
0.9884,293.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
1.0678,298.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
1.1536,303.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
1.2325,308.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
1.3102,313.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
1.3805,318.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
1.4555,323.15,Log solubility,g/L,"[125.0, 130.0]","[0.716004, 0.28399599999999997]",[76],[1.0]
0.1856,278.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
0.2799,283.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
0.3894,288.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
0.5186,293.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
0.6163,298.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
0.7289,303.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
0.8457,308.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
0.94,313.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
1.0427,318.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
1.1462,323.15,Log solubility,g/L,"[146.0, 130.0]","[0.114576, 0.885424]",[76],[1.0]
0.3441,278.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
0.4345,283.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
0.5392,288.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
0.6245,293.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
0.721,298.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
0.8121,303.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
0.9043,308.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
0.9966,313.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
1.087,318.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
1.1783,323.15,Log solubility,g/L,"[146.0, 130.0]","[0.26807400000000003, 0.731926]",[76],[1.0]
0.6039,278.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
0.6856,283.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
0.7651,288.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
0.85,293.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
0.938,298.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
1.0092,303.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
1.0924,308.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
1.1604,313.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
1.2486,318.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
1.3374,323.15,Log solubility,g/L,"[146.0, 130.0]","[0.437931, 0.5620689999999999]",[76],[1.0]
0.8071,278.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
0.905,283.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
0.9821,288.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
1.0467,293.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
1.1154,298.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
1.1885,303.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
1.2558,308.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
1.326,313.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
1.3985,318.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
1.4612,323.15,Log solubility,g/L,"[146.0, 130.0]","[0.677089, 0.322911]",[76],[1.0]
1.6591,293.45,Log solubility,g/L,"[127.0, 129.0]","[0.25, 0.75]",[77],[1.0]
1.6952,298.05,Log solubility,g/L,"[127.0, 129.0]","[0.25, 0.75]",[77],[1.0]
1.7159,300.95,Log solubility,g/L,"[127.0, 129.0]","[0.25, 0.75]",[77],[1.0]
1.7326,303.45,Log solubility,g/L,"[127.0, 129.0]","[0.25, 0.75]",[77],[1.0]
1.7452,305.85,Log solubility,g/L,"[127.0, 129.0]","[0.25, 0.75]",[77],[1.0]
1.7591,308.25,Log solubility,g/L,"[127.0, 129.0]","[0.25, 0.75]",[77],[1.0]
1.7696,310.75,Log solubility,g/L,"[127.0, 129.0]","[0.25, 0.75]",[77],[1.0]
1.7851,313.75,Log solubility,g/L,"[129.0, 127.0]","[0.75, 0.25]",[77],[1.0]
1.8046,318.45,Log solubility,g/L,"[129.0, 127.0]","[0.75, 0.25]",[77],[1.0]
1.6319,293.15,Log solubility,g/L,"[127.0, 129.0]","[0.33, 0.67]",[77],[1.0]
1.6596,296.75,Log solubility,g/L,"[127.0, 129.0]","[0.33, 0.67]",[77],[1.0]
1.6734,298.45,Log solubility,g/L,"[127.0, 129.0]","[0.33, 0.67]",[77],[1.0]
1.6944,301.75,Log solubility,g/L,"[127.0, 129.0]","[0.33, 0.67]",[77],[1.0]
1.7205,305.65,Log solubility,g/L,"[127.0, 129.0]","[0.33, 0.67]",[77],[1.0]
1.7453,309.55,Log solubility,g/L,"[127.0, 129.0]","[0.33, 0.67]",[77],[1.0]
