value,"Temperature, K",property,unit,cmp_ids_solvent,cmp_mole_fractions_solvent,cmp_ids_drug,cmp_mole_fractions_drug,Solvent1_id,Solvent1_frac,Solvent2_id,Solvent2_frac,Solvent1_name,Solvent2_name,drug_mol,Solvent1_smiles,Solvent2_smiles,Solvent1_mol,Solvent2_mol,drug_HBA,drug_HBD,drug_logP,drug_TPSA,Solvent1_HBA,Solvent1_HBD,Solvent1_logP,Solvent1_TPSA,Solvent2_HBA,Solvent2_HBD,Solvent2_logP,Solvent2_TPSA,Solvent1_Dielectric,Solvent1_δD,Solvent1_δP,Solvent1_δH,Solvent2_Dielectric,Solvent2_δD,Solvent2_δP,Solvent2_δH,drug_δD,drug_δP,drug_δH,Solvent1_Solvent2_Ra,drug_Dielectric,drug_fp,Solvent1_fp,Solvent2_fp,ILR_coordinate,weighted_HBA,weighted_HBD,weighted_logP,weighted_TPSA,weighted_Dielectric,weighted_fp
0.9859,288.15,Log solubility,g/L,"[144.0, 129.0]","[0.397044, 0.602956]",[49],[1.0],144,0.397044,129,0.602956,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FA8E40>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915D0E0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6C510>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,44.44893192,15.423387096774194,18.14516129032258,6.608051112817248,81.94548125,15.625,16.129032258064516,45.823042962650746,17.137096774193548,8.064516129032258,7.583009473724711,39.26885474658269,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5EC00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68740>,-0.295427177,0.397044,0,-0.286872138,28.438790760000003,67.05770131961162,[0. 0. 0. ... 0. 0. 0.]
1.0635,293.15,Log solubility,g/L,"[144.0, 129.0]","[0.397044, 0.602956]",[49],[1.0],144,0.397044,129,0.602956,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAB920>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915FBC0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6C4A0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,40.82689000118995,15.361445783132531,18.072289156626507,6.348945722573568,80.10301999999999,15.562248995983936,16.06425702811245,44.026295748338015,17.06827309236948,8.032128514056225,7.285675419346718,37.73295887833716,8.080401336673344,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB3E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5EC70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C687B0>,-0.295427177,0.397044,0,-0.286872138,28.438790760000003,64.50866824075246,[0. 0. 0. ... 0. 0. 0.]
1.1399,298.15,Log solubility,g/L,"[144.0, 129.0]","[0.397044, 0.602956]",[49],[1.0],144,0.397044,129,0.602956,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAA7A0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915CDD0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6C350>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,37.5,15.3,18,6.1,78.30331874999999,15.5,16,42.3,17,8,7,36.257413035129794,8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5ECE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68820>,-0.295427177,0.397044,0,-0.286872138,28.438790760000003,62.10260586,[0. 0. 0. ... 0. 0. 0.]
1.2092,303.15,Log solubility,g/L,"[144.0, 129.0]","[0.397044, 0.602956]",[49],[1.0],144,0.397044,129,0.602956,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAB3E0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915FB50>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6F450>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,34.444210665054655,15.239043824701197,17.928286852589643,5.860815578829171,76.54531999999999,15.43824701195219,15.936254980079681,40.64139327614327,16.932270916334662,7.968127490039841,6.725526074066262,34.8398551,7.920398669993345,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB4C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5ED50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68890>,-0.295427177,0.397044,0,-0.286872138,28.438790760000003,59.82932714521596,[0. 0. 0. ... 0. 0. 0.]
1.2799,308.15,Log solubility,g/L,"[144.0, 129.0]","[0.397044, 0.602956]",[49],[1.0],144,0.397044,129,0.602956,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAB610>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915E1F0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6E7A0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,31.637430622364388,15.178571428571429,17.857142857142858,5.631009712958478,74.82796625,15.376984126984127,15.873015873015873,39.04782145215469,16.865079365079367,7.936507936507937,6.461814425,33.47801572819973,7.841589386454042,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5EDC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68900>,-0.295427177,0.397044,0,-0.286872138,28.438790760000003,57.67942322226105,[0. 0. 0. ... 0. 0. 0.]
1.3455,313.15,Log solubility,g/L,"[144.0, 129.0]","[0.397044, 0.602956]",[49],[1.0],144,0.397044,129,0.602956,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAB290>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915F1B0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6C270>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,29.059368673540536,15.118577075098814,17.786561264822133,5.410214664,73.1502,15.316205533596838,15.810276679841897,37.516734473135756,16.798418972332016,7.905138339920948,6.208443057020102,32.16971468706737,7.763564268388065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB5A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5EE30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68970>,-0.295427177,0.397044,0,-0.286872138,28.438790760000003,55.644199966817226,[0. 0. 0. ... 0. 0. 0.]
1.4033,318.15,Log solubility,g/L,"[144.0, 129.0]","[0.397044, 0.602956]",[49],[1.0],144,0.397044,129,0.602956,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FA9770>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915D770>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6F990>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,26.69138710359786,15.059055118110237,17.716535433070867,5.1980771126938885,71.51096374999999,15.255905511811024,15.748031496062993,36.045682273270735,16.73228346456693,7.874015748031496,5.965006522763479,30.912857393047048,7.686315513218585,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5EEA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C689E0>,-0.295427177,0.397044,0,-0.286872138,28.438790760000003,53.71561976000591,[0. 0. 0. ... 0. 0. 0.]
1.4573,323.15,Log solubility,g/L,"[144.0, 129.0]","[0.397044, 0.602956]",[49],[1.0],144,0.397044,129,0.602956,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAB4C0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915F300>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6EC70>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,24.516366942369274,15,17.64705882352941,4.994257593775689,69.90920000000001,15.196078431372548,15.686274509803921,34.632310855198625,16.666666666666664,7.8431372549019605,5.731115271545873,29.705431544700588,7.609835396005712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5EF10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68A50>,-0.295427177,0.397044,0,-0.286872138,28.438790760000003,51.88624799146608,[0. 0. 0. ... 0. 0. 0.]
1.0932,278.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FA9EE0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915C820>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6ED50>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,52.68553464613476,15.54878048780488,18.29268292682927,7.158416313050043,85.76291375,15.752032520325205,16.260162601626018,49.63950984295357,17.276422764227643,8.130081300813009,8.214576096942672,42.53163166,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB6F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5EF80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68AC0>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,69.02546222703225,[0. 0. 0. ... 0. 0. 0.]
1.1746,283.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAAB90>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915E880>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6EB20>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,48.39231078273337,15.48582995951417,18.21862348178138,6.877730794634192,83.83175999999999,15.68825910931174,16.194331983805668,47.69311682180759,17.206477732793523,8.097165991902834,7.892477961,40.86755929657055,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5EFF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68B30>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,65.89907974102012,[0. 0. 0. ... 0. 0. 0.]
1.2476,288.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAAB20>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915E3B0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6C7B0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,44.44893192,15.423387096774194,18.14516129032258,6.608051112817248,81.94548125,15.625,16.129032258064516,45.823042962650746,17.137096774193548,8.064516129032258,7.583009473724711,39.26885474658269,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB7D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68BA0>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,62.97188982,[0. 0. 0. ... 0. 0. 0.]
1.3106,293.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAA110>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915FA70>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6D230>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,40.82689000118995,15.361445783132531,18.072289156626507,6.348945722573568,80.10301999999999,15.562248995983936,16.06425702811245,44.026295748338015,17.06827309236948,8.032128514056225,7.285675419346718,37.73295887833716,8.080401336673344,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F0D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68C10>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,60.22894473543212,[0. 0. 0. ... 0. 0. 0.]
1.3733,298.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FA9FC0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915F840>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6C970>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,37.5,15.3,18,6.1,78.30331874999999,15.5,16,42.3,17,8,7,36.257413035129794,8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB8B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68C80>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,57.656472232631245,[0. 0. 0. ... 0. 0. 0.]
1.4363,303.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAA030>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915CEB0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6C660>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,34.444210665054655,15.239043824701197,17.928286852589643,5.860815578829171,76.54531999999999,15.43824701195219,15.936254980079681,40.64139327614327,16.932270916334662,7.968127490039841,6.725526074066262,34.8398551,7.920398669993345,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F1B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68CF0>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,55.24177976653363,[0. 0. 0. ... 0. 0. 0.]
1.4924,308.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAA570>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915F8B0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6C2E0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,31.637430622364388,15.178571428571429,17.857142857142858,5.631009712958478,74.82796625,15.376984126984127,15.873015873015873,39.04782145215469,16.865079365079367,7.936507936507937,6.461814425,33.47801572819973,7.841589386454042,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792AB990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68D60>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,52.97316650759573,[0. 0. 0. ... 0. 0. 0.]
1.5459,313.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAA6C0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915CC80>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6D7E0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,29.059368673540536,15.118577075098814,17.786561264822133,5.410214664,73.1502,15.316205533596838,15.810276679841897,37.516734473135756,16.798418972332016,7.905138339920948,6.208443057020102,32.16971468706737,7.763564268388065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792ABA00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68DD0>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,50.83984253132957,[0. 0. 0. ... 0. 0. 0.]
1.594,318.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAAC00>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915C5F0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6E110>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,26.69138710359786,15.059055118110237,17.716535433070867,5.1980771126938885,71.51096374999999,15.255905511811024,15.748031496062993,36.045682273270735,16.73228346456693,7.874015748031496,5.965006522763479,30.912857393047048,7.686315513218585,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792ABA70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68E40>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,48.83185459073069,[0. 0. 0. ... 0. 0. 0.]
1.6395,323.15,Log solubility,g/L,"[144.0, 129.0]","[0.506009, 0.49399099999999996]",[49],[1.0],144,0.506009,129,0.49399099999999996,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FA9F50>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915FA00>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6E9D0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,24.516366942369274,15,17.64705882352941,4.994257593775689,69.90920000000001,15.196078431372548,15.686274509803921,34.632310855198625,16.666666666666664,7.8431372549019605,5.731115271545873,29.705431544700588,7.609835396005712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792ABAE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68EB0>,0.016996836921671775,0.506009,0,-0.139270329,27.59867061,46.94001793734134,[0. 0. 0. ... 0. 0. 0.]
1.26,278.15,Log solubility,g/L,"[144.0, 129.0]","[0.637154, 0.362846]",[49],[1.0],144,0.637154,129,0.362846,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAB8B0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915D1C0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6E2D0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,52.68553464613476,15.54878048780488,18.29268292682927,7.158416313050043,85.76291375,15.752032520325205,16.260162601626018,49.63950984295357,17.276422764227643,8.130081300813009,8.214576096942672,42.53163166,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792ABB50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F3E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68F20>,0.3981243694382262,0.637154,0,0.038376065319999986,26.587542659999997,64.68752934445585,[0. 0. 0. ... 0. 0. 0.]
1.3378,283.15,Log solubility,g/L,"[144.0, 129.0]","[0.637154, 0.362846]",[49],[1.0],144,0.637154,129,0.362846,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FABA00>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915EF10>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6D5B0>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,48.39231078273337,15.48582995951417,18.21862348178138,6.877730794634192,83.83175999999999,15.68825910931174,16.194331983805668,47.69311682180759,17.206477732793523,8.097165991902834,7.892477961,40.86755929657055,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792ABBC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C68F90>,0.3981243694382262,0.637154,0,0.038376065319999986,26.587542659999997,61.25137317342169,[0. 0. 0. ... 0. 0. 0.]
1.4057,288.15,Log solubility,g/L,"[144.0, 129.0]","[0.637154, 0.362846]",[49],[1.0],144,0.637154,129,0.362846,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FAA8F0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915F3E0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6C040>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,44.44893192,15.423387096774194,18.14516129032258,6.608051112817248,81.94548125,15.625,16.129032258064516,45.823042962650746,17.137096774193548,8.064516129032258,7.583009473724711,39.26885474658269,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792ABC30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F4C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C69000>,0.3981243694382262,0.637154,0,0.038376065319999986,26.587542659999997,58.05440486,[0. 0. 0. ... 0. 0. 0.]
1.4678,293.15,Log solubility,g/L,"[144.0, 129.0]","[0.637154, 0.362846]",[49],[1.0],144,0.637154,129,0.362846,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FA8DD0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915F7D0>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6D700>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,40.82689000118995,15.361445783132531,18.072289156626507,6.348945722573568,80.10301999999999,15.562248995983936,16.06425702811245,44.026295748338015,17.06827309236948,8.032128514056225,7.285675419346718,37.73295887833716,8.080401336673344,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792ABCA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C69070>,0.3981243694382262,0.637154,0,0.038376065319999986,26.587542659999997,55.07807666673818,[0. 0. 0. ... 0. 0. 0.]
1.5267,298.15,Log solubility,g/L,"[144.0, 129.0]","[0.637154, 0.362846]",[49],[1.0],144,0.637154,129,0.362846,Acetonitrile,Water,<rdkit.Chem.rdchem.Mol object at 0x0000020878FA89E0>,N#CC,O,<rdkit.Chem.rdchem.Mol object at 0x000002087915D070>,<rdkit.Chem.rdchem.Mol object at 0x0000020876E6E030>,3,1,3.2081000000000017,72.24000000000001,1,0,0.52988,23.79,0,0,-0.8247,31.5,37.5,15.3,18,6.1,78.30331874999999,15.5,16,42.3,17,8,7,36.257413035129794,8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208792ABD10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020876E5F5A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C690E0>,0.3981243694382262,0.637154,0,0.038376065319999986,26.587542659999997,52.305320995162496,[0. 0. 0. ... 0. 0. 0.]
